avg_num_communities,avg_modularity,epsilon,mu
6.4,0.0027004481959436817,0.28,0.35000000000000003
7.0,0.040714256548841116,0.28,0.36
6.8,0.004596663730797856,0.28,0.37
7.0,0.0032999716433149847,0.28,0.38
7.0,0.004397340283226173,0.28,0.39
7.0,0.0030003727451174645,0.28,0.4
7.0,0.0032001470940409963,0.28,0.41000000000000003
7.0,0.0030003727451174645,0.28,0.42
7.0,0.0030003727451174645,0.28,0.43
7.0,0.0030003727451174645,0.28,0.44
7.0,0.0030003727451174645,0.28,0.45
7.0,0.0030003727451174645,0.28,0.46
7.0,0.0030003727451174645,0.28,0.47000000000000003
7.0,0.0030003727451174645,0.28,0.48
7.0,0.00310027244461676,0.28,0.49
7.0,0.00310027244461676,0.28,0.5
1.4,0.0002001250499749027,0.29,0.0
2.0,0.000600325049774527,0.29,0.01
1.0,0.0,0.29,0.02
1.4,0.000200150100050028,0.29,0.03
1.8,0.0005003000998997193,0.29,0.04
1.4,0.000200150100050028,0.29,0.05
1.6,0.000300225150075042,0.29,0.06
1.8,0.0004002500999498054,0.29,0.07
1.4,0.000200150100050028,0.29,0.08
2.2,0.0006004001999998334,0.29,0.09
1.6,0.000300225150075042,0.29,0.1
1.8,0.0004002751500249307,0.29,0.11
1.2,0.000100075050025014,0.29,0.12
1.6,0.0003002000999999167,0.29,0.13
1.6,0.09774686473260048,0.29,0.14
1.4,0.000200150100050028,0.29,0.15
1.4,0.000200150100050028,0.29,0.16
1.0,0.0,0.29,0.17
2.0,0.2939122054987921,0.29,0.18
1.6,0.097949450952454,0.29,0.19
1.2,0.09707810287765244,0.29,0.2
1.6,0.19858173363553747,0.29,0.21
1.8,0.1940106773440107,0.29,0.22
2.4,0.2904144134124114,0.29,0.23
1.2,0.099299975651327,0.29,0.24
2.6,0.1998325214603994,0.29,0.25
1.6,0.10014904168432699,0.29,0.26
1.2,0.000100075050025014,0.29,0.27
2.0,0.0005003000998997384,0.29,0.28
1.2,0.000100075050025014,0.29,0.29
2.4,0.0007003750497244349,0.29,0.3
2.4,0.0009003998993989534,0.29,0.31
4.2,0.0029980618756895758,0.29,0.32
5.2,0.0031988444901358062,0.29,0.33
6.0,0.003099996893790732,0.29,0.34
6.8,0.003499821142463782,0.29,0.35000000000000003
6.4,0.0030998716434151885,0.29,0.36
7.0,0.0033998713428142805,0.29,0.37
7.0,0.003899069239409591,0.29,0.38
7.0,0.0035996707418129116,0.29,0.39
7.0,0.0032001470940409963,0.29,0.4
7.0,0.0030003727451174645,0.29,0.41000000000000003
7.0,0.0030003727451174645,0.29,0.42
7.0,0.0032999966933900853,0.29,0.43
7.0,0.00310027244461676,0.29,0.44
7.0,0.0030003727451174645,0.29,0.45
7.0,0.00310027244461676,0.29,0.46
7.0,0.0030003727451174645,0.29,0.47000000000000003
7.0,0.0030003727451174645,0.29,0.48
7.0,0.0033997711425138707,0.29,0.49
7.0,0.0030003727451174645,0.29,0.5
2.4,0.0010002745488231484,0.3,0.0
1.4,0.000200150100050028,0.3,0.01
1.2,0.00020009999989980257,0.3,0.02
1.2,0.000100075050025014,0.3,0.03
1.2,0.000100075050025014,0.3,0.04
1.4,0.000200150100050028,0.3,0.05
1.2,0.00020009999989980257,0.3,0.06
1.2,0.000100075050025014,0.3,0.07
1.8,0.0005002750498246383,0.3,0.08
1.2,0.000100075050025014,0.3,0.09
1.0,0.0,0.3,0.1
1.2,0.00020009999989980257,0.3,0.11
1.2,0.000100075050025014,0.3,0.12
1.4,0.000200150100050028,0.3,0.13
1.2,0.000100075050025014,0.3,0.14
1.2,0.000100075050025014,0.3,0.15
1.2,0.000100075050025014,0.3,0.16
1.8,0.000400300200100056,0.3,0.17
1.4,0.000200150100050028,0.3,0.18
1.4,0.09634096058019984,0.3,0.19
1.6,0.0003002000999999167,0.3,0.2
1.4,0.000200150100050028,0.3,0.21
1.2,0.000100075050025014,0.3,0.22
2.0,0.0005003502000499447,0.3,0.23
2.4,0.0009004249494740373,0.3,0.24
1.4,0.0002001250499749027,0.3,0.25
1.8,0.0005003000998997193,0.3,0.26
1.6,0.0003002000999999167,0.3,0.27
1.6,0.000300225150075042,0.3,0.28
2.8,0.0011004497991485688,0.3,0.29
2.0,0.0005003502000499447,0.3,0.3
2.6,0.0014000549598648271,0.3,0.31
4.6,0.0031980804628452897,0.3,0.32
4.8,0.004792799556313097,0.3,0.33
4.8,0.003198230763295884,0.3,0.34
6.4,0.0036989128768408234,0.3,0.35000000000000003
7.0,0.003399896392889428,0.3,0.36
7.0,0.006083391950509097,0.3,0.37
6.8,0.0037987687387086703,0.3,0.38
7.0,0.00310027244461676,0.3,0.39
7.0,0.0034998211424638235,0.3,0.4
7.0,0.004597264932600299,0.3,0.41000000000000003
7.0,0.0033000467935402913,0.3,0.42
7.0,0.0041976849221594045,0.3,0.43
7.0,0.0030003727451174645,0.3,0.44
7.0,0.00518829640451261,0.3,0.45
7.0,0.0033998212426640715,0.3,0.46
7.0,0.0033000467935402913,0.3,0.47000000000000003
7.0,0.0030003727451174645,0.3,0.48
7.0,0.003899044189334491,0.3,0.49
7.0,0.0030003727451174645,0.3,0.5
1.0,0.0,0.31,0.0
1.4,0.000200150100050028,0.31,0.01
1.4,0.000200150100050028,0.31,0.02
1.4,0.000200150100050028,0.31,0.03
1.2,0.000100075050025014,0.31,0.04
1.0,0.0,0.31,0.05
1.6,0.000500224949674438,0.31,0.06
1.2,0.000100075050025014,0.31,0.07
1.4,0.0002001250499749027,0.31,0.08
1.2,0.000100075050025014,0.31,0.09
1.2,0.000100075050025014,0.31,0.1
1.0,0.0,0.31,0.11
1.8,0.0004002751500249307,0.31,0.12
1.4,0.0005998177857537375,0.31,0.13
1.4,0.000200150100050028,0.31,0.14
1.6,0.0003002000999999167,0.31,0.15
1.6,0.000300225150075042,0.31,0.16
1.2,0.000100075050025014,0.31,0.17
2.2,0.0008003749495241235,0.31,0.18
1.4,0.0003001750499248165,0.31,0.19
1.4,0.00030012494977461033,0.31,0.2
1.4,0.000200150100050028,0.31,0.21
1.2,0.000100075050025014,0.31,0.22
1.8,0.0004002751500249307,0.31,0.23
2.0,0.0005002249496744291,0.31,0.24
2.0,0.0005003000998997385,0.31,0.25
1.2,0.00030007484962441005,0.31,0.26
1.6,0.0006001997993990203,0.31,0.27
2.2,0.0006003500998496272,0.31,0.28
2.6,0.0012000739478217801,0.31,0.29
2.2,0.0007003499996493571,0.31,0.3
4.0,0.0020003236469703436,0.31,0.31
2.6,0.0011004497991485497,0.31,0.32
5.2,0.0032981993505017252,0.31,0.33
4.6,0.0027999971943916584,0.31,0.34
5.6,0.004793732671610573,0.31,0.35000000000000003
5.2,0.003297798549300094,0.31,0.36
7.0,0.0063844813281751026,0.31,0.37
6.6,0.0038984680376072055,0.31,0.38
7.0,0.0033000467935402913,0.31,0.39
5.4,0.0028995211427643905,0.31,0.4
7.0,0.0036991946901856502,0.31,0.41000000000000003
6.8,0.006082177021866738,0.31,0.42
7.0,0.003899019139259382,0.31,0.43
6.8,0.003997584922259576,0.31,0.44
7.0,0.0033998963928893802,0.31,0.45
7.0,0.0033999214429645285,0.31,0.46
7.0,0.004097885422960498,0.31,0.47000000000000003
6.8,0.0037990442895347956,0.31,0.48
7.0,0.0034996958920882663,0.31,0.49
7.0,0.0032001470940409963,0.31,0.5
1.4,0.000200150100050028,0.32,0.0
2.0,0.0005002249496744291,0.32,0.01
1.8,0.0005003251499748445,0.32,0.02
1.2,0.000100075050025014,0.32,0.03
1.6,0.0003002000999999167,0.32,0.04
1.2,0.000100075050025014,0.32,0.05
1.6,0.0003002000999999167,0.32,0.06
1.4,0.000200150100050028,0.32,0.07
1.2,0.000100075050025014,0.32,0.08
1.6,0.000300225150075042,0.32,0.09
2.2,0.0006003500998496272,0.32,0.1
1.2,0.000100075050025014,0.32,0.11
2.4,0.0007002497993489193,0.32,0.12
1.4,0.0002001250499749027,0.32,0.13
1.8,0.0004002751500249307,0.32,0.14
1.6,0.000300225150075042,0.32,0.15
1.2,0.000100075050025014,0.32,0.16
1.6,0.00040025009994983053,0.32,0.17
1.6,0.000300225150075042,0.32,0.18
1.4,0.000200150100050028,0.32,0.19
1.6,0.000300225150075042,0.32,0.2
1.8,0.000500249999749513,0.32,0.21
1.6,0.0003001499998497105,0.32,0.22
1.4,0.0003001750499248165,0.32,0.23
1.6,0.0005000495991487163,0.32,0.24
1.2,0.000100075050025014,0.32,0.25
2.0,0.0005003000998997385,0.32,0.26
1.8,0.0005002750498246382,0.32,0.27
3.0,0.0012005248491735385,0.32,0.28
1.8,0.0004002751500249307,0.32,0.29
3.2,0.0017003489976463355,0.32,0.3
4.0,0.0030981306631958005,0.32,0.31
4.4,0.0019004239474710363,0.32,0.32
4.4,0.0021999977955934093,0.32,0.33
4.8,0.003297998949900894,0.32,0.34
6.6,0.003996169593016462,0.32,0.35000000000000003
5.6,0.0033989006524042195,0.32,0.36
5.2,0.003498412075739467,0.32,0.37
5.0,0.0035977919861803986,0.32,0.38
6.0,0.003698618538458394,0.32,0.39
5.6,0.003399144890636395,0.32,0.4
6.8,0.0036995704413122547,0.32,0.41000000000000003
7.0,0.004098668237807407,0.32,0.42
4.6,0.0034977920863807333,0.32,0.43
6.6,0.003998643287932603,0.32,0.44
6.6,0.004596006166326509,0.32,0.45
6.4,0.005192223003784604,0.32,0.46
7.0,0.0045972148324500495,0.32,0.47000000000000003
6.8,0.005192987031075136,0.32,0.48
6.4,0.004396858069280541,0.32,0.49
6.2,0.002800172544917306,0.32,0.5
1.4,0.000200150100050028,0.33,0.0
1.0,0.0,0.33,0.01
1.2,0.000100075050025014,0.33,0.02
1.6,0.000300225150075042,0.33,0.03
1.2,0.000100075050025014,0.33,0.04
1.0,0.0,0.33,0.05
1.2,0.000100075050025014,0.33,0.06
1.6,0.0003002000999999167,0.33,0.07
1.0,0.0,0.33,0.08
1.4,0.000200150100050028,0.33,0.09
1.0,0.0,0.33,0.1
1.6,0.0003002000999999167,0.33,0.11
2.0,0.0005003000998997385,0.33,0.12
1.0,0.0,0.33,0.13
1.2,0.000100075050025014,0.33,0.14
1.2,0.000100075050025014,0.33,0.15
1.4,0.000200150100050028,0.33,0.16
1.8,0.0005001998995993291,0.33,0.17
1.8,0.0004002751500249307,0.33,0.18
1.6,0.0005002249496744129,0.33,0.19
1.4,0.000200150100050028,0.33,0.2
1.8,0.00040022504987472445,0.33,0.21
1.4,0.000200150100050028,0.33,0.22
1.4,0.00030012494977461033,0.33,0.23
2.2,0.0006004001999998334,0.33,0.24
1.6,0.0003002000999999167,0.33,0.25
2.0,0.0005003251499748195,0.33,0.26
1.8,0.0004002751500249307,0.33,0.27
3.8,0.0017005994983973548,0.33,0.28
4.6,0.0024996968940913366,0.33,0.29
2.6,0.001100499899298756,0.33,0.3
4.2,0.002499502756009322,0.33,0.31
4.0,0.001700624548472452,0.33,0.32
3.0,0.0010005751497243517,0.33,0.33
5.0,0.0024002981960940147,0.33,0.34
5.8,0.0036947608268929634,0.33,0.35000000000000003
6.0,0.0037965831196562693,0.33,0.36
4.6,0.0022004737470203437,0.33,0.37
4.0,0.0021004988972957448,0.33,0.38
4.4,0.003098844590336127,0.33,0.39
6.0,0.003299094890686499,0.33,0.4
4.8,0.00240034829624424,0.33,0.41000000000000003
5.0,0.0030984124765406395,0.33,0.42
5.4,0.0030992453915376843,0.33,0.43
5.2,0.0034985623761900663,0.33,0.44
5.4,0.0028999720441162924,0.33,0.45
5.6,0.0028001224447670643,0.33,0.46
5.4,0.003997760272785348,0.33,0.47000000000000003
5.0,0.003099070041012038,0.33,0.48
5.6,0.003199671142614148,0.33,0.49
7.0,0.003998417837256703,0.33,0.5
1.0,0.0,0.34,0.0
2.0,0.0006003751499247332,0.34,0.01
1.2,0.000100075050025014,0.34,0.02
2.0,0.000600325049774527,0.34,0.03
1.8,0.00040022504987472445,0.34,0.04
1.4,0.000200150100050028,0.34,0.05
1.6,0.0004001999997996243,0.34,0.06
1.0,0.0,0.34,0.07
1.4,0.000200150100050028,0.34,0.08
1.2,0.000100075050025014,0.34,0.09
1.0,0.0,0.34,0.1
1.4,0.000200150100050028,0.34,0.11
1.6,0.00040025009994983053,0.34,0.12
1.2,0.000100075050025014,0.34,0.13
1.6,0.000300225150075042,0.34,0.14
1.2,0.000100075050025014,0.34,0.15
1.0,0.0,0.34,0.16
1.6,0.0003002000999999167,0.34,0.17
2.2,0.0006004001999998334,0.34,0.18
1.4,0.000200150100050028,0.34,0.19
1.8,0.0004002751500249307,0.34,0.2
1.6,0.000300225150075042,0.34,0.21
2.0,0.0005003251499748195,0.34,0.22
1.8,0.0004002751500249307,0.34,0.23
2.4,0.0007004501999497221,0.34,0.24
2.2,0.0006004001999998334,0.34,0.25
2.0,0.000700199699198719,0.34,0.26
2.6,0.0008004500997494489,0.34,0.27
1.4,0.000200150100050028,0.34,0.28
3.2,0.001999340431522661,0.34,0.29
3.4,0.0014006498991484412,0.34,0.3
3.2,0.0013005497990483464,0.34,0.31
3.2,0.0017002738474210296,0.34,0.32
3.6,0.0021995782068355008,0.34,0.33
3.2,0.0016003490978466473,0.34,0.34
4.6,0.00249992234476722,0.34,0.35000000000000003
4.2,0.00190044899754612,0.34,0.36
3.4,0.0020996972948925316,0.34,0.37
4.0,0.0020998914329745594,0.34,0.38
5.2,0.0025002479957435516,0.34,0.39
3.4,0.0019003237471706728,0.34,0.4
4.8,0.002799070341612887,0.34,0.41000000000000003
4.6,0.003298412276140081,0.34,0.42
4.8,0.0037952241530820564,0.34,0.43
4.8,0.0023003984965947804,0.34,0.44
4.2,0.002200173146119115,0.34,0.45
4.4,0.0023000728456184357,0.34,0.46
4.6,0.003298274500727008,0.34,0.47000000000000003
4.8,0.0028994459925391703,0.34,0.48
5.2,0.00289987184381588,0.34,0.49
4.2,0.0031973602731861237,0.34,0.5
1.4,0.00030012494977461033,0.35000000000000003,0.0
1.2,0.000100075050025014,0.35000000000000003,0.01
2.0,0.0005003000998997384,0.35000000000000003,0.02
1.6,0.0003002000999999167,0.35000000000000003,0.03
2.0,0.000600325049774527,0.35000000000000003,0.04
1.6,0.0003002000999999167,0.35000000000000003,0.05
1.4,0.000200150100050028,0.35000000000000003,0.06
1.6,0.0004002250498747053,0.35000000000000003,0.07
1.4,0.000200150100050028,0.35000000000000003,0.08
1.2,0.000100075050025014,0.35000000000000003,0.09
2.0,0.0008003999995992546,0.35000000000000003,0.1
1.2,0.000100075050025014,0.35000000000000003,0.11
1.6,0.0004002250498747053,0.35000000000000003,0.12
1.0,0.0,0.35000000000000003,0.13
1.6,0.000300225150075042,0.35000000000000003,0.14
1.2,0.000100075050025014,0.35000000000000003,0.15
1.8,0.0004002751500249307,0.35000000000000003,0.16
1.6,0.000300225150075042,0.35000000000000003,0.17
1.4,0.000200150100050028,0.35000000000000003,0.18
1.6,0.00040025009994983053,0.35000000000000003,0.19
1.4,0.000200150100050028,0.35000000000000003,0.2
1.6,0.0003002000999999167,0.35000000000000003,0.21
1.8,0.000400300200100056,0.35000000000000003,0.22
2.4,0.0007004752500248474,0.35000000000000003,0.23
1.6,0.000300225150075042,0.35000000000000003,0.24
2.0,0.0005002750498246132,0.35000000000000003,0.25
1.8,0.0004002500999498054,0.35000000000000003,0.26
2.0,0.0007002998994991316,0.35000000000000003,0.27
2.2,0.0007003750497244157,0.35000000000000003,0.28
3.2,0.0015005245485726583,0.35000000000000003,0.29
2.0,0.000600325049774527,0.35000000000000003,0.3
3.0,0.0014999170842514282,0.35000000000000003,0.31
3.2,0.0016005494984474501,0.35000000000000003,0.32
2.6,0.0008004250496743236,0.35000000000000003,0.33
2.8,0.0014004745486227504,0.35000000000000003,0.34
2.2,0.0006004001999998334,0.35000000000000003,0.35000000000000003
2.4,0.0012003244485727506,0.35000000000000003,0.36
3.8,0.0016003240477715352,0.35000000000000003,0.37
3.0,0.001300449598747962,0.35000000000000003,0.38
3.2,0.001599653958262608,0.35000000000000003,0.39
2.8,0.0016999231463696702,0.35000000000000003,0.4
4.2,0.002898688227767371,0.35000000000000003,0.41000000000000003
4.4,0.00200012324636956,0.35000000000000003,0.42
2.6,0.0008003999995992205,0.35000000000000003,0.43
3.2,0.001500223947671421,0.35000000000000003,0.44
3.4,0.0013004495987479752,0.35000000000000003,0.45
4.8,0.0031983873262652527,0.35000000000000003,0.46
3.6,0.0021001732463194664,0.35000000000000003,0.47000000000000003
3.2,0.0015002489977465018,0.35000000000000003,0.48
3.8,0.001900323747170642,0.35000000000000003,0.49
4.6,0.0025990705420134786,0.35000000000000003,0.5
1.4,0.0002001250499749027,0.36,0.0
1.4,0.000200150100050028,0.36,0.01
1.2,0.000100075050025014,0.36,0.02
1.6,0.0006998928357787515,0.36,0.03
1.2,0.000100075050025014,0.36,0.04
1.0,0.0,0.36,0.05
1.6,0.0003002000999999167,0.36,0.06
1.8,0.0004002751500249307,0.36,0.07
1.2,0.00020009999989980257,0.36,0.08
1.8,0.0004002751500249307,0.36,0.09
1.2,0.000100075050025014,0.36,0.1
1.4,0.00040014989964942406,0.36,0.11
2.0,0.0005003502000499447,0.36,0.12
1.6,0.0004002250498747053,0.36,0.13
2.4,0.0008003999995992456,0.36,0.14
1.2,0.000100075050025014,0.36,0.15
1.4,0.000200150100050028,0.36,0.16
1.4,0.0002001250499749027,0.36,0.17
1.2,0.000100075050025014,0.36,0.18
1.4,0.0002001250499749027,0.36,0.19
1.4,0.0003001750499248165,0.36,0.2
1.6,0.0003002000999999167,0.36,0.21
1.6,0.0005001748495242289,0.36,0.22
2.4,0.0007004752500248474,0.36,0.23
2.2,0.0006003500998496272,0.36,0.24
1.8,0.0004002500999498054,0.36,0.25
1.2,0.00020009999989980257,0.36,0.26
2.4,0.0007004501999497221,0.36,0.27
1.4,0.000200150100050028,0.36,0.28
2.0,0.0005003251499748194,0.36,0.29
2.0,0.0005003502000499447,0.36,0.3
2.2,0.0012000989978968094,0.36,0.31
2.6,0.0010001993985978331,0.36,0.32
2.6,0.0011002744486228308,0.36,0.33
2.0,0.0005003502000499448,0.36,0.34
1.6,0.000300225150075042,0.36,0.35000000000000003
2.6,0.001000224448672917,0.36,0.36
2.4,0.0008004500997494297,0.36,0.37
2.4,0.0008004500997494297,0.36,0.38
2.4,0.000800425049674371,0.36,0.39
2.0,0.0007002998994991566,0.36,0.4
2.8,0.0010004749494239421,0.36,0.41000000000000003
2.0,0.0006003500998496079,0.36,0.42
2.8,0.0012998045593141075,0.36,0.43
2.8,0.0009003748493238442,0.36,0.44
2.0,0.0008003999995992294,0.36,0.45
3.0,0.0013005748491234522,0.36,0.46
2.0,0.0008003498994490484,0.36,0.47000000000000003
2.0,0.000600325049774527,0.36,0.48
2.0,0.0005003251499748195,0.36,0.49
2.6,0.001000274548823098,0.36,0.5
1.6,0.000300225150075042,0.37,0.0
1.6,0.000500224949674438,0.37,0.01
1.0,0.0,0.37,0.02
1.4,0.000200150100050028,0.37,0.03
1.2,0.000100075050025014,0.37,0.04
1.8,0.0004002500999498054,0.37,0.05
1.6,0.000300225150075042,0.37,0.06
1.0,0.0,0.37,0.07
1.0,0.0,0.37,0.08
1.6,0.00040025009994983053,0.37,0.09
1.2,0.000100075050025014,0.37,0.1
1.0,0.0,0.37,0.11
1.2,0.000100075050025014,0.37,0.12
1.6,0.0004001999997996243,0.37,0.13
1.4,0.000200150100050028,0.37,0.14
2.2,0.0006003500998496272,0.37,0.15
1.0,0.0,0.37,0.16
1.2,0.000100075050025014,0.37,0.17
1.0,0.0,0.37,0.18
1.8,0.0004002751500249307,0.37,0.19
1.4,0.000200150100050028,0.37,0.2
1.8,0.0005003251499748445,0.37,0.21
1.2,0.000100075050025014,0.37,0.22
1.8,0.0005003000998997193,0.37,0.23
1.6,0.000500224949674438,0.37,0.24
2.2,0.0006003751499247525,0.37,0.25
1.4,0.000200150100050028,0.37,0.26
1.4,0.000200150100050028,0.37,0.27
1.4,0.0002001250499749027,0.37,0.28
1.4,0.0003001750499248165,0.37,0.29
1.6,0.000300225150075042,0.37,0.3
1.6,0.000300225150075042,0.37,0.31
2.6,0.001000449899348842,0.37,0.32
2.2,0.0009003748493238339,0.37,0.33
1.8,0.0004002751500249307,0.37,0.34
1.8,0.0004002751500249307,0.37,0.35000000000000003
2.4,0.0009003497992487472,0.37,0.36
1.6,0.00040012484957431505,0.37,0.37
1.8,0.00040022504987472445,0.37,0.38
1.6,0.0007996923349776587,0.37,0.39
1.4,0.000200150100050028,0.37,0.4
1.4,0.000200150100050028,0.37,0.41000000000000003
2.6,0.001100499899298756,0.37,0.42
2.6,0.0009004249494740536,0.37,0.43
1.4,0.000200150100050028,0.37,0.44
1.8,0.000400300200100056,0.37,0.45
2.2,0.0007004501999497472,0.37,0.46
2.2,0.000700400099799541,0.37,0.47000000000000003
1.4,0.00040019999979960515,0.37,0.48
